#    frfrq      xpoln     frmsfd      msfdrat
#
930.814880 640.221375 621.905884   1.029451 
930.605896 625.049988 621.902100   1.005062 
930.396851 620.550110 621.890259   0.997845 
930.187866 620.164246 621.870239   0.997257 
929.978882 621.000061 621.842285   0.998646 
929.769958 622.285706 621.806213   1.000771 
929.560974 631.542908 621.762207   1.015731 
929.351990 619.264282 621.710083   0.996066 
929.143005 620.678650 621.649841   0.998438 
928.934021 621.578613 621.581482   0.999995 
928.725037 621.514343 621.505066   1.000015 
928.516052 621.578613 621.420471   1.000255 
928.307068 621.385742 621.327759   1.000093 
928.098083 621.321472 621.226929   1.000152 
927.889099 621.578613 621.117920   1.000742 
927.680115 621.642883 621.000732   1.001034 
927.471191 638.164246 620.875366   1.027846 
927.262207 625.049988 620.741882   1.006940 
927.053223 692.357117 620.600098   1.115625 
926.844238 628.971375 620.450134   1.013734 
926.635254 626.978577 620.291870   1.010780 
926.426270 621.000061 620.125366   1.001410 
926.217285 620.614319 619.950684   1.001070 
926.008301 620.614319 619.767700   1.001366 
925.799316 620.614319 619.576477   1.001675 
925.590332 729.642883 619.376892   1.178027 
925.381348 2620.285645 619.169006   4.231939 
925.172363 624.407166 618.952820   1.008812 
924.963440 619.200012 618.728394   1.000762 
924.754456 618.942932 618.495605   1.000723 
924.545410 618.750061 618.254272   1.000802 
924.336426 618.557190 618.004700   1.000894 
924.127441 618.364319 617.746765   1.001000 
923.918457 618.107239 617.480408   1.001015 
923.709534 617.785767 617.205811   1.000940 
923.500549 617.271423 616.922607   1.000565 
923.291565 617.335754 616.631042   1.001143 
923.082581 616.564331 616.330994   1.000379 
922.873596 616.821411 616.022522   1.001297 
922.664673 616.242798 615.705688   1.000872 
922.455688 616.307129 615.380310   1.001506 
922.246643 616.114258 615.046326   1.001736 
922.037659 615.857117 614.703979   1.001876 
921.828674 615.471375 614.353271   1.001820 
921.619690 615.150024 613.994751   1.001882 
921.410767 614.828613 613.629028   1.001955 
921.201782 614.635742 613.256165   1.002250 
920.992798 614.314270 612.876953   1.002345 
920.783813 613.992859 612.491638   1.002451 
920.574829 613.671387 612.100891   1.002566 
920.365784 613.350037 611.705078   1.002689 
920.156860 613.028503 611.304810   1.002820 
919.947876 612.385742 610.900269   1.002432 
919.738892 612.128540 610.492126   1.002681 
919.529907 611.935669 610.080811   1.003040 
919.320923 611.292847 609.666748   1.002667 
919.111938 611.228577 609.250427   1.003247 
918.903015 610.714294 608.832397   1.003091 
918.694031 610.585754 608.412964   1.003571 
918.485046 610.200012 607.992676   1.003631 
918.276062 609.878540 607.571960   1.003796 
918.067017 609.428589 607.151123   1.003751 
917.858093 609.042847 606.731140   1.003810 
917.649109 608.914185 606.312012   1.004292 
917.440125 608.592834 605.894287   1.004454 
917.231140 608.271423 605.478516   1.004613 
917.022156 607.435669 605.065186   1.003918 
916.813171 606.278503 604.654663   1.002686 
916.604248 607.242798 604.247620   1.004957 
916.395264 606.599976 603.844177   1.004564 
916.186218 606.599976 603.444885   1.005229 
915.977234 605.571411 603.050476   1.004180 
915.768250 605.764282 602.661194   1.005149 
915.559265 605.635742 602.277588   1.005576 
915.350342 605.314270 601.900208   1.005672 
915.141357 604.992859 601.529236   1.005758 
914.932373 604.414246 601.165222   1.005405 
914.723389 604.157166 600.808960   1.005573 
914.514404 604.157166 600.460388   1.006157 
914.305420 603.835754 600.120422   1.006191 
914.096436 603.578552 599.789368   1.006317 
913.887451 603.257141 599.467590   1.006322 
913.678467 603.000000 599.155701   1.006416 
913.469482 602.549988 598.854004   1.006172 
913.260498 602.357117 598.563171   1.006338 
913.051575 601.714355 598.283630   1.005734 
912.842590 601.392883 598.015686   1.005647 
912.633606 600.878540 597.759827   1.005217 
912.424622 600.814270 597.516663   1.005519 
912.215576 600.750000 597.286438   1.005799 
912.006592 600.557129 597.069946   1.005841 
911.797668 600.428589 596.867371   1.005967 
911.588684 600.235718 596.679321   1.005960 
911.379700 599.850037 596.506165   1.005606 
911.170715 599.657227 596.348450   1.005548 
910.961731 599.400024 596.206604   1.005356 
910.752747 599.271484 596.081055   1.005352 
910.543823 599.014343 595.972412   1.005104 
910.334839 598.564331 595.880920   1.004503 
910.125854 598.178589 595.807190   1.003980 
909.916809 598.371460 595.751648   1.004398 
909.707825 596.507141 595.714783   1.001330 
909.498840 598.049988 595.697021   1.003950 
909.289917 597.599976 595.698914   1.003191 
909.080933 597.792847 595.720825   1.003478 
908.871948 597.857117 595.763184   1.003515 
908.662964 597.921448 595.826660   1.003516 
908.453979 597.664246 595.911499   1.002941 
908.245056 597.599976 596.017212   1.002656 
908.036011 597.535706 596.143127   1.002336 
907.827026 597.599976 596.288208   1.002200 
907.618042 597.535706 596.451355   1.001818 
907.409058 597.599976 596.631897   1.001623 
907.200073 597.535706 596.828674   1.001185 
906.991150 597.535706 597.040771   1.000829 
906.782166 597.407166 597.267395   1.000234 
906.573181 597.535706 597.507507   1.000047 
906.364197 597.535706 597.760132   0.999625 
906.155212 597.792847 598.024353   0.999613 
905.946167 597.599976 598.299377   0.998831 
905.737244 597.728577 598.583923   0.998571 
905.528259 597.792847 598.877319   0.998189 
905.319275 597.792847 599.178589   0.997687 
905.110291 597.792847 599.486816   0.997174 
904.901306 597.792847 599.800964   0.996652 
904.692322 597.535706 600.120056   0.995694 
904.483398 597.407166 600.443237   0.994944 
904.274414 597.728577 600.769592   0.994938 
904.065369 598.049988 601.098267   0.994929 
903.856384 599.207214 601.428101   0.996307 
903.647400 597.664246 601.758240   0.993197 
903.438477 597.021423 602.087708   0.991585 
903.229492 597.664246 602.415588   0.992113 
903.020508 597.342834 602.741089   0.991044 
902.811523 597.599976 603.062988   0.990941 
902.602539 596.314270 603.380615   0.988289 
902.393555 597.021423 603.692932   0.988949 
902.184631 597.535706 603.998840   0.989299 
901.975647 597.471375 604.297607   0.988704 
901.766602 597.407166 604.588379   0.988122 
901.557617 597.214294 604.869873   0.987343 
901.348633 597.214294 605.141357   0.986900 
901.139648 597.342834 605.401855   0.986688 
900.930725 597.214294 605.650391   0.986071 
900.721741 597.278625 605.886169   0.985793 
900.512756 597.085754 606.108032   0.985114 
900.303772 597.149963 606.315186   0.984884 
900.094788 596.892883 606.506714   0.984149 
899.885803 597.214294 606.681641   0.984395 
899.676819 597.085754 606.838928   0.983928 
899.467834 597.085754 606.977783   0.983703 
899.258850 597.149963 607.097107   0.983615 
899.049866 597.407166 607.196045   0.983879 
898.840881 597.471375 607.273682   0.983859 
898.631958 597.535706 607.329041   0.983875 
898.422974 597.664246 607.361267   0.984034 
898.213989 597.728577 607.369202   0.984127 
898.005005 597.857117 607.352112   0.984367 
897.795959 598.049988 607.308960   0.984754 
897.586975 598.307129 607.238892   0.985291 
897.378052 598.435669 607.140869   0.985662 
897.169067 598.628540 607.013916   0.986186 
896.960083 598.885742 606.857300   0.986864 
896.751099 599.014343 606.669800   0.987381 
896.542114 599.207214 606.450684   0.988056 
896.333130 598.885742 606.198975   0.987936 
896.124207 599.592896 605.913696   0.989568 
895.915222 599.528625 605.593872   0.989985 
895.706177 600.042847 605.238464   0.991416 
895.497192 600.299988 604.846924   0.992482 
895.288208 600.557129 604.417847   0.993613 
895.079285 600.685669 603.950745   0.994594 
894.870300 600.814270 603.444275   0.995642 
894.661316 601.007141 602.897644   0.996864 
894.452332 601.200012 602.309937   0.998157 
894.243347 601.200012 601.680237   0.999202 
894.034363 601.135742 601.007446   1.000214 
893.825439 601.457153 600.291321   1.001942 
893.616394 601.521484 599.531616   1.003319 
893.407410 601.392883 598.729675   1.004448 
893.198425 601.457153 597.885986   1.005973 
892.989441 601.392883 597.001282   1.007356 
892.780457 601.457153 596.076172   1.009027 
892.571533 601.135742 595.111816   1.010122 
892.362549 601.071411 594.108276   1.011720 
892.153564 600.814270 593.066345   1.013064 
891.944580 600.621460 591.987061   1.014585 
891.735535 600.235718 590.870544   1.015850 
891.526550 599.914246 589.718201   1.017290 
891.317627 599.400024 588.530884   1.018468 
891.108643 598.950073 587.308472   1.019822 
890.899658 598.628540 586.052124   1.021460 
890.690674 597.728577 584.762329   1.022174 
890.481689 597.471375 583.440002   1.024049 
890.272766 595.864258 582.086182   1.023670 
890.063782 594.000000 580.700806   1.022902 
889.854797 595.414246 579.284851   1.027844 
889.645813 594.321411 577.839233   1.028524 
889.436768 593.807129 576.364014   1.030264 
889.227783 592.264282 574.860901   1.030274 
889.018860 591.814270 573.330505   1.032239 
888.809875 590.978638 571.772705   1.033590 
888.600891 590.014282 570.188660   1.034770 
888.391907 588.857239 568.578979   1.035665 
888.182922 587.121460 566.944580   1.035589 
887.973938 586.092896 565.285828   1.036808 
887.765015 585.385742 563.604248   1.038647 
887.555969 584.099976 561.898865   1.039511 
887.346985 582.814270 560.171936   1.040420 
887.138000 581.399963 558.423706   1.041145 
886.929016 579.921509 556.654785   1.041797 
886.720032 578.314270 554.865967   1.042259 
886.511108 576.899963 553.058350   1.043109 
886.302124 574.971375 551.231812   1.043066 
886.093140 573.299988 549.387268   1.043526 
885.884155 571.435730 547.525696   1.043669 
885.675171 569.764343 545.647644   1.044198 
885.466187 567.964294 543.753967   1.044524 
885.257202 565.971436 541.845215   1.044526 
885.048218 563.978577 539.922119   1.044555 
884.839233 561.921448 537.985474   1.044492 
884.630249 559.735718 536.035889   1.044213 
884.421265 557.549988 534.074036   1.043956 
884.212341 555.235718 532.101379   1.043477 
884.003357 552.857178 530.117249   1.042896 
883.794373 550.285767 528.123047   1.041965 
883.585327 547.328552 526.118896   1.040313 
883.376343 544.114258 524.106628   1.038175 
883.167358 541.542847 522.086365   1.037267 
882.958435 537.750061 520.059387   1.034017 
882.749451 535.692871 518.025269   1.034106 
882.540466 532.349976 515.985291   1.031715 
882.331482 529.521423 513.940125   1.030317 
882.122498 526.371460 511.890442   1.028289 
881.913513 523.028564 509.837067   1.025874 
881.704590 519.492859 507.781158   1.023064 
881.495544 515.957153 505.721741   1.020239 
881.286560 512.164246 503.661224   1.016882 
881.077576 508.435730 501.599792   1.013628 
880.868591 504.578583 499.538055   1.010090 
880.659668 500.592834 497.476929   1.006263 
880.450684 496.671417 495.415192   1.002536 
880.241699 492.492859 493.353455   0.998256 
880.032715 488.185730 491.291718   0.993678 
879.823730 484.071442 489.229980   0.989456 
879.614746 479.828583 487.168243   0.984934 
879.405762 475.778564 485.106506   0.980771 
879.196777 471.214325 483.044769   0.975509 
878.987793 466.778564 480.983032   0.970468 
878.778809 462.214294 478.921295   0.965115 
878.569824 457.585724 476.859558   0.959582 
878.360840 452.828583 474.797821   0.953729 
878.151917 448.071442 472.736694   0.947825 
877.942932 442.607147 470.674957   0.940367 
877.733948 437.592865 468.613220   0.933804 
877.524963 433.607147 466.551483   0.929388 
877.315918 428.721405 464.489136   0.922996 
877.106995 423.835693 462.428009   0.916544 
876.898010 418.757172 460.366272   0.909617 
876.689026 413.485748 458.304535   0.902207 
876.480042 408.985687 456.242798   0.896421 
876.271057 403.778564 454.181061   0.889026 
876.062073 399.021423 452.119324   0.882558 
875.853149 391.821442 450.058197   0.870602 
875.644165 387.964325 447.996460   0.865999 
875.435120 384.107178 445.934113   0.861354 
875.226135 379.221436 443.872375   0.854348 
875.017151 374.271423 441.810638   0.847131 
874.808167 369.192841 439.748901   0.839554 
874.599243 364.307129 437.687775   0.832345 
874.390259 359.485687 435.626038   0.825216 
874.181274 354.600037 433.564301   0.817872 
873.972290 349.714294 431.502563   0.810457 
873.763306 344.892853 429.440826   0.803121 
873.554321 340.071442 427.379089   0.795714 
873.345398 335.250000 425.317963   0.788234 
873.136353 330.557129 423.255615   0.780987 
872.927368 325.735687 421.193878   0.773363 
872.718384 321.107178 419.132141   0.766124 
872.509399 316.414276 417.070404   0.758659 
872.300476 311.850037 415.009277   0.751429 
872.091492 307.285706 412.947540   0.744128 
871.882507 302.721405 410.885803   0.736753 
871.673523 298.221436 408.824066   0.729462 
871.464539 293.850006 406.762329   0.722412 
871.255493 289.414276 404.699982   0.715133 
871.046570 285.107178 402.638855   0.708097 
870.837585 280.799988 400.577118   0.700989 
870.628601 276.621429 398.515381   0.694130 
870.419617 272.442841 396.453644   0.687200 
870.210632 268.328583 394.391907   0.680360 
870.001648 264.149994 392.330170   0.673285 
869.792725 260.292847 390.269043   0.666957 
869.583740 256.178558 388.207306   0.659901 
869.374756 252.514282 386.145569   0.653935 
869.165710 248.592850 384.083221   0.647237 
868.956726 244.992844 382.021484   0.641306 
868.747742 241.392853 379.959747   0.635312 
868.538818 237.792847 377.898621   0.629250 
868.329834 234.257126 375.836884   0.623295 
868.120850 230.785721 373.775146   0.617445 
867.911865 227.378571 371.713409   0.611704 
867.702881 224.100006 369.651672   0.606246 
867.493958 220.821442 367.590546   0.600727 
867.284973 217.671417 365.528809   0.595497 
867.075928 214.585709 363.466461   0.590387 
866.866943 211.564285 361.404724   0.585394 
866.657959 208.542847 359.342987   0.580345 
866.448975 205.521408 357.281250   0.575237 
866.240051 202.821426 355.220123   0.570974 
866.031067 200.121429 353.158386   0.566662 
865.822083 197.357147 351.096649   0.562116 
865.613098 194.785721 349.034912   0.558069 
865.404114 192.150009 346.973175   0.553789 
865.195129 189.771439 344.911438   0.550203 
864.986145 187.328583 342.849701   0.546387 
864.777161 184.949982 340.787964   0.542713 
864.568176 182.635712 338.726227   0.539184 
864.359192 180.385712 336.664490   0.535803 
864.150208 178.264282 334.602753   0.532764 
863.941223 176.207138 332.541016   0.529881 
863.732300 174.150009 330.479889   0.526961 
863.523315 172.028564 328.418152   0.523810 
863.314331 169.842865 326.356415   0.520421 
863.105286 168.364273 324.294067   0.519172 
862.896301 166.500000 322.232330   0.516708 
862.687378 164.828568 320.171204   0.514814 
862.478394 163.028564 318.109467   0.512492 
862.269409 161.550003 316.047729   0.511157 
862.060425 160.007156 313.985992   0.509600 
861.851440 158.528580 311.924255   0.508228 
861.642456 157.050003 309.862518   0.506838 
861.433533 155.571426 307.801392   0.505428 
861.224548 154.285721 305.739655   0.504631 
861.015503 153.128571 303.677307   0.504248 
860.806519 151.907135 301.615570   0.503645 
860.597534 150.750000 299.553833   0.503248 
860.388550 149.721436 297.492096   0.503279 
860.179626 148.692856 295.430969   0.503308 
859.970642 147.664291 293.369232   0.503339 
859.761658 146.764282 291.307495   0.503812 
859.552673 145.864288 289.245758   0.504292 
859.343689 145.092850 287.184021   0.505226 
859.134705 144.257141 285.122284   0.505948 
858.925720 143.614288 283.060547   0.507362 
